261	0.16331212 -0.8080547 0.5015903 0.13510562 -0.5822542 -0.04028745 0.31561387 0.41309863 0.40590787 0.1994043 0.33645794 -0.06474788 -0.16599317 -0.1382699 -0.654261 -0.20430091 0.43098554 0.21120788 -0.21520294 0.55432045 -0.17653409 0.5739654 0.59558386 -0.32058626 -0.0674818 -0.45287824 0.3019655 -0.11299649 -0.34875122 0.026607478 0.11813601 0.10992284 -0.057138674 -0.29699057 -0.3724755 0.12766175 -0.41120744 0.083173245 0.30892518 0.035058927 0.6814704 -0.41430953 -0.43198225 0.2671407 -0.6573713 0.37555298 -0.05852245 -0.61325985 0.72901374 0.0684691 -0.048178732 -0.014403183 0.35659313 -0.35098392 0.6066859 -0.77484936 0.51607704 0.39896417 -0.23586121 0.58502614 0.12013463 -0.23234701 -0.50790805 0.45462266
28	0.4481015 -0.2544657 -0.52010226 0.29515168 -0.39720437 -0.078670025 0.31955513 -0.6019371 0.4427355 0.099073306 0.5105683 0.27711585 0.52632064 -0.26046842 -0.3784097 0.30929145 -0.12119241 -0.0559781 -0.23095873 0.61207193 -0.1295765 0.1410932 0.13547999 -0.3790637 -0.35634738 -0.4364567 -0.268584 -0.3443947 0.4660139 -0.11859648 0.29184023 0.32032487 -0.24362881 -0.37410527 -0.25378254 0.4346241 -0.34054404 -0.1416556 0.48087204 0.09141985 0.35860264 0.659973 0.5676999 -0.4462511 -0.6345281 -0.69699633 0.2159077 -0.5825279 0.4116975 0.40002468 0.28243408 0.37240994 0.2025311 -0.370456 0.31220058 -0.19753107 0.30062222 -0.3807786 0.5490293 0.30425525 -0.2693656 0.20076048 0.46284258 -0.71703994
235	-0.19465302 -0.053184815 -0.5606815 0.53018695 -0.01637172 -0.5742634 0.13949922 0.16785084 0.48558822 0.5042826 -0.042842858 0.18965162 0.46709886 -0.5289559 -0.52526796 0.27034009 -0.354076 -0.778382 -0.2890019 0.023581907 -0.37422258 0.4922978 0.30699262 -0.1892484 -0.48677528 0.17519748 -0.33121884 -0.1657258 0.53818846 0.6738199 0.5729563 0.5475152 -0.38011733 0.027448073 -0.7798093 0.26142707 -0.27471215 -0.6670812 0.5828286 0.12163215 0.30186492 0.18140288 0.36317348 -0.7684275 0.000632301 0.019461319 0.6468927 -0.10902532 -0.06414119 0.020708717 0.27262372 0.44228464 0.727582 -0.01587474 0.46341145 -0.43763807 0.054878443 -0.6804737 0.40354764 -0.14956412 -0.6634269 0.21032783 0.21987936 -0.21269907
80	-0.25996476 -0.52245367 -0.36789197 0.2890254 0.25093886 0.061716594 -0.13448866 -0.4561935 0.30584794 0.14604406 0.01646498 -0.4151451 0.27862278 -0.13371563 -0.10015018 -0.10690947 0.52038425 0.0105405785 0.041177094 -0.0020122603 -0.08972344 0.25509945 -0.57215184 -0.1375115 -0.12837619 0.08944912 -0.07911138 0.33361763 0.3453956 -0.16700627 0.24885583 0.25060782 -0.13530204 0.115326926 -0.3066638 -0.31070036 0.16508743 0.63190305 0.17339054 -0.6198107 0.19167331 0.4449731 0.4269235 -0.34330985 0.20460302 -0.49309137 -0.08271733 -0.05143733 -0.2281378 0.21285786 0.22958553 0.21498984 0.27686507 0.20559846 -0.07242269 0.018632445 -0.54894894 -0.3120453 0.09397851 0.0130558945 0.16341275 0.17699766 0.031390116 -0.48606595
37	-0.2670115 -0.15949672 -0.037524723 0.027497884 0.28360116 0.42390612 -0.071956694 -0.27419543 0.13981248 -0.017870247 -0.1507645 -0.33051562 -0.07294867 -0.063185185 -0.075296625 0.27334383 0.06304912 -0.09423959 -0.17952195 -0.46340188 -0.15379384 -0.4112873 -0.35603914 -0.096961565 0.0033417847 0.5053949 0.37124386 0.059558883 -0.022067674 0.011366103 0.0910289 0.23905063 -0.1385444 -0.19455537 0.115607396 -0.2581926 0.23695096 0.2971803 0.15422492 -0.3083147 0.06928912 0.030513166 0.023746492 0.061943375 0.049868513 -0.10827237 -0.6648907 0.3488666 -0.057053093 -0.13035196 0.1955996 0.17861807 0.07871316 -0.082270846 -0.01902388 0.07503863 -0.32378137 0.13907678 0.041006334 -0.27997497 0.1968786 0.17470548 0.045265347 -0.032355778
117	0.5122409 -0.1973245 -0.3635859 0.4998721 -0.32263294 -0.4344842 0.34303004 0.26538286 0.4668071 0.7141817 0.21678168 0.18227354 0.6121489 -0.6061497 -0.47995883 0.3395132 -0.25065777 -0.5287646 -0.2477598 0.5237938 -0.3648402 0.51921976 0.59407586 -0.47349915 -0.6509127 -0.0091724545 -0.38821286 -0.56914294 0.5458352 0.85984117 0.48755085 0.58429384 -0.5739945 -0.27743387 -1.0264306 0.41963673 -0.5472315 -0.5508634 0.35682607 0.17132282 0.27514017 0.20799181 0.3308028 -0.6224236 -0.46718684 0.006950978 0.47898078 -0.3876738 0.46997136 -0.09786568 0.2981652 0.21418272 0.91915065 -0.10585266 0.4377615 -0.55103046 0.25235534 -0.6073515 0.019462295 0.17502752 -0.5224757 0.2949344 0.14912055 -0.28922674
114	0.38202676 -0.7891656 -0.32688206 0.537365 -0.0038058534 -0.44180763 -0.16639191 -0.4169671 0.32950392 -0.037209794 0.07611592 0.12529683 0.33584583 0.23786849 -0.41651854 0.70605326 -0.30154678 -0.060183905 -0.004123792 0.056673445 -0.2817682 -0.0063882507 0.53642607 -0.5350601 -0.10675665 -0.24795198 -0.5183845 0.07350089 0.17319642 -0.072408795 0.38531083 0.38042644 -0.3511049 -0.34731293 0.23417853 0.2973449 -0.5106939 -0.14963067 0.25670555 0.28870633 0.6712233 0.07771739 0.13917318 -0.108226195 -0.9569208 -0.28917867 -0.546637 0.08990224 -0.25118822 -0.32493746 0.23937371 0.5402368 0.38664207 -0.7150192 0.01502059 -0.41376606 0.687515 -0.33710295 0.5423875 0.2671526 -0.25904357 -0.3572549 -0.15064637 -0.05202644
110	-0.15875696 -0.045361876 -0.21743886 0.12458873 -0.04383647 0.09707975 0.0062885806 -0.31703228 0.16767773 0.047962174 -0.19376788 -0.18858048 -0.0024218895 -0.057014383 0.056933105 0.10689016 0.26043564 -0.08895075 0.46505693 0.31391 -0.070402436 0.28506953 -0.008172765 -0.106934264 0.14605428 -0.14937538 0.2829067 0.398871 0.3200414 -0.15757927 0.12982374 -0.007852731 -0.12629688 -0.04772246 -0.2538537 0.1467454 -0.0832508 0.7701964 0.13590242 -0.38810167 0.28545326 0.38730133 0.3214088 -0.19016989 0.14709678 -0.40837958 0.34535533 -0.5437628 0.37497073 0.08803492 0.26941937 0.01872401 0.18926585 -0.053979624 -0.07490502 -0.14003271 -0.25015256 -0.17903714 -0.08995279 -0.00048268773 0.2600475 0.16821319 0.14669207 -0.36093807
103	-0.006160928 -0.15592709 -0.091873474 -0.024973877 -0.104408965 -0.059448257 -0.106340304 0.36543515 0.3568733 0.14043485 -0.04760806 -0.10503689 0.1298789 -0.13959661 -0.2964108 -0.30606526 0.30992666 0.049131975 0.15040001 0.19179055 -0.064597175 0.36165097 0.38024095 0.15014176 -0.17675321 -0.059991524 -0.0025101043 0.04957901 0.13493867 0.23279153 0.35006654 0.03011177 0.067032546 0.19680893 -0.42287683 0.03448219 -0.09658119 -0.3135329 -0.012047727 -0.03148897 -0.20655072 -0.044960238 0.047894664 -0.20063186 -0.25681296 0.19046247 0.2876717 -0.15689398 0.3997813 -0.2144435 -0.40449294 0.08683099 0.40033394 0.03737866 0.4191528 -0.3194502 -0.13157614 -0.2643171 -0.054860972 0.38285628 -0.124537915 -0.23227486 0.035432868 -0.016930506
74	-0.151222 -0.12831381 -0.031488866 -0.34329206 0.04773997 0.4742005 0.05259082 -0.17610627 0.0732007 -0.23991442 0.005580307 -0.43520594 0.00028732233 -0.06930244 -0.20361087 0.06654607 0.06920253 0.022190835 -0.23123616 -0.54868406 -0.15089175 -0.36180902 -0.20416854 0.0006711576 -0.025747335 0.2872378 0.121686116 -0.18695568 -0.01699981 -0.2673591 -0.019558797 0.14974988 0.21500055 -0.17687333 0.3299697 -0.33036625 0.5710391 -0.12910075 -0.11239701 0.07707348 -0.08887473 0.094387546 0.018506719 0.10832919 0.12677035 -0.08132501 -0.49991295 0.19781795 0.022120483 -0.12107603 -0.0536571 0.103652075 -0.3050128 0.25208342 -0.09464005 -0.034779765 -0.1796353 0.1762887 -0.00020405464 0.07442646 0.27404523 -0.009902086 -0.080747515 -0.035070635
24	-0.043177523 -0.17253992 -0.44955117 0.5187492 -0.05650052 -0.44693518 0.028476216 0.03545121 0.3522179 0.7366166 -0.12595235 0.4059574 0.17775011 -0.5153192 -0.50292605 0.47517574 -0.27709365 -0.87327 -0.38942608 0.012754597 -0.7290359 0.31692445 0.31674734 -0.61831784 -0.47145605 -0.034901876 -0.3391093 -0.27303022 0.4430875 0.82168174 0.5072964 0.5306205 -0.8201451 0.0942734 -0.7808021 0.40161335 -0.19265045 -0.10205197 0.215419 -0.08916572 0.3341829 0.1216693 0.3515062 -0.5516066 -0.5088018 -0.057699203 0.11883379 0.122439474 0.13510354 -0.074215695 0.5158482 0.5608659 0.77114785 -0.3959632 0.71810293 -0.20952815 0.10299073 -0.45215607 0.13062933 -0.34747234 -0.4138779 0.43332362 -0.07364246 -0.1571146
107	0.29215842 0.20231268 -0.15117124 0.20363835 -0.33265278 -0.4357977 0.17069753 0.05185835 0.0051930696 0.15641871 -0.22652283 0.45149645 -0.2511067 0.063690856 -0.098218426 0.07201427 0.06728473 -0.20688878 0.10144378 0.2599483 -0.6087392 0.38938853 0.46949452 -0.21647875 -0.111656554 -0.31006902 -0.10341656 0.16555113 0.29312852 0.45471638 0.36671102 0.03999106 -0.27137682 -0.071591124 -0.31132013 0.025169209 -0.1226321 -0.3745722 0.23854803 0.34084326 0.13585424 0.12594216 0.2608801 -0.26455998 -0.23904091 -0.09504977 0.4580833 -0.32693258 0.2966254 -0.3418539 -0.10033951 0.36123067 0.22347452 -0.48261338 0.6777206 -0.19253908 0.40593717 -0.4177933 0.016764747 -0.15293942 -0.4796897 0.14534838 0.24614531 -0.1772573
135	0.26678777 -0.46373016 -0.56403947 0.054073013 -0.43273473 -0.18645641 0.33968008 -0.81070864 0.35251033 0.262745 0.4290936 0.17871931 0.48186794 -0.39852846 -0.4108794 0.1633699 -0.014027685 -0.28702334 -0.34797382 0.4659007 -0.47808662 0.2746086 0.31777388 -0.46360734 -0.35759473 -0.31469736 -0.06139662 -0.28439558 0.44956368 -0.5575007 0.19654047 0.18347672 -0.06404704 -0.4403603 0.1832094 0.5246109 -0.15032136 -0.2875788 0.17505504 0.37719673 0.32019532 0.6686458 0.6069665 -0.4211275 -0.48941815 -0.72188824 -0.18427469 -0.232717 0.34973308 0.33011222 0.15990244 0.3899558 -0.19897124 -0.37093633 0.39269096 -0.30260056 0.14340347 -0.38381076 0.2811955 0.36089993 -0.15156072 0.12188579 0.20940304 -0.64542615
